,0,1
1033,10.2709675,2.2428908
1034,5.7677884,8.462951
1035,9.254434,2.7504938
1036,2.5535932,14.444845
1037,-1.7201314,9.035419
1038,4.7286077,11.547
1039,-0.34627703,5.8843455
1040,5.555674,4.326599
1041,5.915162,6.2323813
1042,11.363238,1.3420941
1043,-5.8019886,5.947774
1044,6.270576,8.406048
1045,4.381108,11.752138
1046,-3.8629234,-4.6799493
1047,8.953329,9.324268
1048,4.8108087,6.36702
1049,6.2620163,-2.1704848
1050,4.4220943,13.4267645
1051,-3.6042776,4.9736285
1052,5.9051356,-1.523805
1053,6.546264,-5.58253
1054,8.0299425,-2.3858752
1055,9.018176,-0.071709305
1056,7.0669355,-0.3339994
1057,7.025366,4.9161043
1058,5.638754,7.2579474
1059,-4.6033974,5.079196
1060,3.6544113,11.481049
1061,8.971175,-4.8681417
1062,-0.32882357,3.8227036
1063,8.885006,2.9592578
1064,2.3297784,12.261759
1065,-3.234439,5.2716656
1066,-4.0116053,-3.6002998
1067,-2.299586,9.008487
1068,8.826834,-3.9581177
1069,-4.897018,5.038101
1070,-2.7121482,-0.19801985
1071,6.521281,9.937832
1072,6.8656087,-6.058329
1073,6.63053,-6.5831366
1074,3.3408182,6.190773
1075,5.9311743,-4.401389
1076,6.6409864,7.9010816
1077,7.282458,-2.386318
1078,10.8789425,0.49203864
1079,1.5273532,6.616047
1080,5.7154765,8.53568
1081,1.6403327,5.5312495
1082,5.1609564,13.532718
1083,1.8443589,2.490336
1084,-0.6596863,8.602159
1085,-5.666567,5.6717625
1086,8.10152,-3.249522
1087,5.69211,4.48569
1088,7.647625,-4.034574
1089,5.235206,1.8722209
1090,-1.0114602,2.7558959
1091,8.965788,1.6807488
1092,0.12614049,5.572822
1093,6.751518,-3.217082
1094,4.5843234,14.477739
1095,-0.5246314,5.2112346
1096,5.319094,12.627767
1097,9.884257,1.183878
1098,6.3315883,-1.1432022
1099,-4.24164,7.1123266
1100,-2.9567008,1.9630426
1101,8.098925,-1.7223343
1102,9.770272,3.9656153
1103,0.014640073,4.5969753
1104,-2.7694533,-0.6982945
1105,5.477217,9.427291
1106,0.41745308,8.560463
1107,8.135222,-4.354135
1108,3.3786824,4.955741
1109,-3.8070486,5.125177
1110,-2.058988,2.0853143
1111,7.395607,2.3755956
1112,4.7204514,10.62979
1113,6.7899017,-2.8724284
1114,7.579776,-0.9658049
1115,9.121305,-0.23540905
1116,5.129474,9.360683
1117,3.1174557,13.818995
1118,-2.8600197,4.5756125
1119,5.6143756,12.6238985
1120,7.8785043,-4.459457
1121,1.0813032,6.013249
1122,7.6855426,4.2802424
1123,-2.1619446,5.996875
1124,8.278398,-0.6502629
1125,2.0042973,7.2977066
1126,5.7567935,-1.9691949
1127,-5.1323833,4.5300107
1128,-4.472337,5.912653
1129,6.3462305,7.246073
1130,2.7208278,7.9948044
1131,5.966144,10.544877
1132,5.443129,8.748498
1133,6.589784,-5.8217993
1134,-2.854534,-4.1622543
1135,-4.8018827,5.322344
1136,4.75495,4.2027545
1137,0.051214255,8.630766
1138,7.0007424,8.595102
1139,5.379502,5.940452
1140,8.809952,7.5166717
1141,5.7935247,9.1435175
1142,-4.325318,5.583681
1143,-3.023434,-4.2239323
1144,6.2518735,9.185809
1145,3.693851,12.788471
1146,-3.636699,4.158574
1147,4.59433,8.126204
1148,0.017388098,9.949229
1149,6.3929243,5.8122954
1150,5.517518,5.0322595
1151,6.143407,2.4488618
1152,11.101526,0.34903628
1153,4.7277727,8.045479
1154,5.2048707,5.2271442
1155,10.436683,4.7904773
1156,3.4301863,14.311427
1157,5.1758404,4.83516
1158,6.6353374,9.947935
1159,11.447048,2.746789
1160,0.06506094,9.080152
1161,7.711431,-1.3793395
1162,-0.5414867,9.361072
1163,5.672713,9.914181
1164,6.346432,4.0423436
1165,5.317771,9.70625
1166,-3.2093525,5.1561694
1167,8.778301,3.319776
1168,7.9978905,3.29034
1169,6.441956,9.275332
1170,-0.9487968,0.79290414
1171,-3.92292,5.433759
1172,8.672608,-3.1696496
1173,1.0687773,9.972291
1174,6.9434423,-1.7078886
1175,10.404175,1.3715665
1176,3.8134038,3.9188178
1177,5.450426,8.201587
1178,7.1729655,-1.2965491
1179,-3.9297383,2.7264671
1180,3.160959,8.014836
1181,5.266753,14.124266
1182,5.866844,9.765057
1183,8.083408,0.68469036
1184,-4.586921,5.827215
1185,8.11831,0.7302322
1186,-5.0560412,5.0153313
1187,-0.85545146,8.841753
1188,-0.74879575,7.7293944
1189,6.9307942,-0.24119887
1190,7.255103,10.57937
1191,7.660769,-6.972608
1192,2.507907,13.865887
1193,2.404802,7.678767
1194,9.250245,3.7822304
1195,7.7081785,8.75191
1196,3.9977787,8.066604
1197,-5.25125,4.713537
1198,1.1349617,9.629826
1199,5.4894204,6.2776456
1200,1.4245709,2.8462737
1201,-3.4674146,1.1992704
1202,-2.4602132,0.28365132
1203,0.4922509,7.264137
1204,8.024546,-5.0506153
1205,5.0280404,5.7734566
1206,3.6396294,3.9838011
1207,-0.122238934,9.803563
1208,11.189981,4.035594
1209,3.5814419,7.311553
1210,6.9828014,-2.2481637
1211,-2.0006576,5.2150335
1212,4.576475,14.065924
1213,-0.37874305,3.465263
1214,-4.0139747,-3.8331761
1215,7.7592506,10.666931
1216,6.4295063,-3.8610003
1217,7.970107,9.927071
1218,6.7377815,5.626036
1219,4.350014,6.3743744
1220,0.069820456,5.7255964
1221,-2.5010974,-1.9915725
1222,2.859701,13.24871
1223,4.362347,9.708996
1224,5.9288445,-0.06909519
1225,9.701008,4.665928
1226,1.0768775,2.881027
1227,7.8618684,2.7654011
1228,6.5951447,-5.268533
1229,7.5218716,-6.122675
1230,3.7589462,11.376066
1231,-3.6748888,3.9448962
1232,5.900549,13.336254
1233,5.5477304,3.633519
1234,1.7694975,13.557986
1235,9.918922,0.49660894
1236,-3.6019588,1.5023842
1237,-3.6280003,5.5514703
1238,1.9703828,12.376636
1239,-2.890548,-0.68328625
1240,6.780582,0.7331209
1241,2.6307495,12.138958
1242,-2.5399039,7.921585
1243,3.9466686,5.131219
1244,5.025727,7.752072
1245,4.663382,5.7616043
1246,2.4982412,3.083193
1247,5.0389957,13.629606
1248,12.413576,1.3734837
1249,1.0990316,6.705864
1250,7.2110615,9.163603
1251,3.3905313,8.460734
1252,7.3376637,5.821165
1253,4.415499,14.248369
1254,-2.0639179,7.7259536
1255,-0.008559773,4.9130745
1256,7.631072,-5.3537264
1257,-1.2341275,8.156217
1258,0.39265704,6.078663
1259,6.8877993,-3.620518
1260,1.5427969,3.6839728
1261,11.727811,3.232971
1262,5.243149,3.7994118
1263,7.115361,7.075055
1264,-2.2618265,8.591032
1265,7.422822,0.227934
1266,1.6909244,13.090623
1267,-3.478597,5.6962204
1268,5.4989524,13.324729
1269,6.7498765,-3.6399405
1270,11.553677,1.5748724
1271,5.8219175,0.34831762
1272,2.3511455,2.6463346
1273,2.7393494,11.29672
1274,1.9877903,7.52081
1275,10.768496,-0.098321974
1276,-2.3592002,3.4917614
1277,8.097412,-5.607651
1278,4.8411345,4.598382
1279,1.9440118,10.455887
1280,-2.8763936,8.335322
1281,7.1686716,0.055565458
1282,7.6580873,10.63118
1283,9.557621,-0.46984544
1284,3.411831,9.320309
1285,12.428741,0.15738934
1286,1.0170975,2.421806
1287,9.639262,-1.270212
1288,12.491171,1.1934326
1289,-2.777849,0.9976315
1290,10.06827,4.9337215
1291,4.086957,7.455403
1292,5.8931894,4.298664
1293,7.6747284,6.7770185
1294,0.2375073,9.084604
1295,7.437218,9.552159
1296,-2.7324693,1.7716087
1297,-2.0373123,1.543855
1298,2.5116653,10.452938
1299,-2.4319453,9.102231
1300,4.9873424,7.8527975
1301,3.9258602,7.720445
1302,0.91830814,6.4327507
1303,-2.35941,3.1814492
1304,-4.9346194,6.638398
1305,-3.3378336,-3.3617692
1306,3.674823,8.200539
1307,5.996001,10.193873
1308,12.373855,1.8897542
1309,-5.4452353,5.4792895
1310,-2.1818113,-1.8002999
1311,10.820298,0.10772131
1312,1.7264386,3.2513635
1313,-2.2055542,0.7034449
1314,-2.7014468,-3.8447688
1315,7.919743,-4.503256
1316,11.633751,-0.06864425
1317,6.5080667,1.3443656
1318,3.8870523,6.3832426
1319,7.2219114,-5.544908
1320,8.073308,9.306205
1321,1.3100121,9.894366
1322,6.8123507,-0.9546725
1323,8.093037,0.44283858
1324,5.020252,9.746533
1325,-0.95949835,1.3188685
1326,9.540135,1.0958256
1327,-1.4681787,4.4049506
1328,-3.937079,3.9988782
1329,9.9339905,-0.19318053
1330,8.662897,9.069594
1331,-4.1808996,7.0672255
1332,-2.6863544,8.543654
1333,11.610051,3.4148238
1334,5.7951436,9.38945
1335,-3.7432184,3.9145992
1336,-1.7367378,8.358364
1337,11.3600445,3.6667547
1338,2.0678222,5.913126
1339,6.456983,-3.3865125
1340,4.382184,5.4645524
1341,9.134105,-1.0428299
1342,-3.3395915,6.678689
1343,3.4999094,5.8240705
1344,-3.1690664,1.3913344
1345,7.126612,10.102248
1346,-5.2782903,6.2394776
1347,11.702008,1.5284202
1348,6.7378335,1.7285358
1349,-5.1003017,5.2189217
1350,-2.399579,0.11321195
1351,-3.0448654,-1.6400379
1352,7.169729,-2.0708578
1353,-2.975178,0.093537785
1354,7.8682594,-1.875149
1355,8.696385,3.2880294
1356,-2.7501566,5.664582
1357,6.377575,9.962401
1358,6.9049306,-3.6978142
1359,-3.5036738,-4.4110994
1360,5.990138,2.6342041
1361,7.600819,6.6313763
1362,-0.5307311,7.871013
1363,-5.464374,5.9154
1364,2.8630455,11.166554
1365,5.8686213,-1.1829762
1366,1.6876502,13.426373
1367,10.537039,0.96949226
1368,6.1335588,9.414962
1369,-0.19006552,5.5292726
1370,9.36553,1.0549686
1371,6.245447,2.779567
1372,-3.076066,-4.6915474
1373,1.6611108,3.3203044
1374,-1.4560106,7.80769
1375,-4.728116,5.0782795
1376,2.1978781,3.9270747
1377,7.6659193,7.8610764
1378,8.994085,3.1228046
1379,0.8986465,9.966617
1380,-3.8749661,5.2691
1381,7.667393,-7.3235545
1382,-3.409807,-4.941843
1383,-2.0929852,-2.2702093
1384,-2.4529421,5.5043607
1385,6.8186,-5.2774277
1386,-1.0241249,7.127467
1387,8.558808,1.5247467
1388,5.672373,10.921772
1389,9.609147,2.7927558
1390,7.2940335,4.9134088
1391,-2.9907947,5.338433
1392,7.9854608,5.624624
1393,-0.32456225,3.3013065
1394,11.26357,2.8117445
1395,-2.2334495,9.241173
1396,7.1435275,5.524657
1397,7.5346246,8.117151
1398,4.241239,13.780648
1399,9.229402,-3.7695498
1400,6.415623,8.144686
1401,3.7769437,6.1902056
1402,1.1641036,2.6796985
1403,8.692727,-2.1964662
1404,7.429525,-4.247686
1405,11.991515,0.6735534
1406,5.3754473,3.6079888
1407,3.964612,5.9475455
1408,5.746956,10.0416565
1409,-0.7529192,0.9858389
1410,5.9134836,7.413812
1411,-1.615021,1.4423769
1412,0.731107,9.865416
1413,0.20528631,8.265053
1414,-2.17729,0.49143422
1415,9.778762,0.008490953
1416,-4.856646,6.743258
1417,2.9556258,4.9287224
1418,9.981082,5.045399
1419,3.8086922,6.584682
1420,8.738412,-3.7577457
1421,0.9473385,9.657584
1422,5.9286594,6.2466793
1423,6.985765,-1.9628607
1424,-1.684972,2.236358
1425,-0.18161008,6.45103
1426,1.180282,6.915069
1427,8.574489,1.0160482
1428,0.18316339,8.207429
1429,4.4145904,6.9165044
1430,7.507252,4.022767
1431,-0.23425317,9.973796
1432,6.6681705,-4.1853986
1433,5.4002504,3.2087948
1434,3.9180226,4.128103
1435,0.25395215,9.93121
1436,1.5356973,2.4602141
1437,5.8119125,13.209098
1438,7.484098,7.134293
1439,12.356901,0.39974836
1440,11.917718,1.1286863
1441,-3.1469946,1.4697703
1442,3.7235827,8.898297
1443,10.542059,3.215759
1444,11.273728,0.21555391
1445,3.6952734,10.928052
1446,6.8596883,-0.1548004
1447,2.8350265,7.1779046
1448,5.540384,9.252129
1449,7.71662,7.2172174
1450,5.9573064,12.783276
1451,-2.4944537,8.877159
1452,9.905901,0.22127876
1453,0.24008836,9.376752
1454,3.1923375,11.621642
1455,-0.70426065,7.0704026
1456,2.1065838,7.8257346
1457,1.2042251,5.719941
1458,3.390408,10.841403
1459,-2.963578,-4.7187467
1460,-0.82209605,7.4352055
1461,8.275698,-1.5303993
1462,5.4809165,10.314605
1463,2.1632528,3.3858242
1464,7.358926,6.5057344
1465,8.245666,10.41503
1466,8.7619505,3.2865827
1467,-5.0600867,6.804518
1468,7.1791196,-0.92520785
1469,2.6402617,11.802829
1470,8.096843,-1.440124
1471,6.8338065,-0.04626591
1472,-2.948004,0.86220676
1473,6.29218,-4.1152625
1474,6.386992,9.135067
1475,6.565705,3.7536829
1476,6.942873,-2.2071915
1477,5.956819,2.1726074
1478,1.3095284,10.480229
1479,-2.1471317,-1.787029
1480,3.195391,11.755416
1481,10.645343,3.0055828
1482,7.224985,-1.0505124
1483,10.771698,1.3375816
1484,-2.3030431,0.16779336
1485,9.412528,2.1637895
1486,4.306697,11.796178
1487,2.760094,12.4424715
1488,-2.53482,-3.0649304
1489,-3.1809757,-2.5357542
1490,5.5756197,4.751859
1491,4.492546,4.547345
1492,-2.6509995,5.601881
1493,-2.2419572,7.7272015
1494,-2.0203686,8.015828
1495,6.78587,8.518538
1496,9.168974,-0.33646932
1497,-2.4320397,0.061024472
1498,11.894096,0.07795924
1499,12.631604,0.37888944
1500,2.6700063,5.7614994
1501,6.185441,3.0270398
1502,-4.7199054,4.5579267
1503,8.945788,-3.49214
1504,7.907573,8.067632
1505,8.402091,7.766705
1506,2.3243828,10.815464
1507,3.4800618,6.0727544
1508,10.304837,0.18029854
1509,6.0922403,-0.66398585
1510,0.08238857,9.424748
1511,8.52978,-4.321049
1512,-1.287185,9.195373
1513,-5.301587,6.7161956
1514,8.205106,8.267719
1515,-3.5514975,-4.67376
1516,7.503323,8.135901
1517,9.400099,-0.39863256
1518,12.116706,2.1513894
1519,10.767566,2.0294728
1520,2.4850202,12.945651
1521,-1.8171978,-0.90506446
1522,8.129689,6.846976
1523,6.7059693,-1.6987952
1524,6.8644524,8.332586
1525,2.9439201,7.1739855
1526,5.9287624,8.197959
1527,7.419446,3.5608156
1528,-1.1509426,4.1458673
1529,-4.256298,5.11763
1530,3.0177307,4.6395636
1531,1.6387482,9.657266
1532,10.958361,1.4154369
1533,6.6309314,10.1867075
1534,7.233421,-0.42910656
1535,11.626061,2.8079338
1536,4.583944,5.4026256
1537,3.2650094,13.916294
1538,-0.015327887,7.264385
1539,5.853634,2.6585374
1540,9.278349,2.1203625
1541,2.8517742,8.195169
1542,6.1081324,7.314142
1543,6.05614,3.9554713
1544,8.233458,4.8210998
1545,10.024516,3.4332678
1546,5.384089,2.9610212
1547,9.329657,1.6786247
1548,5.0472555,9.864618
1549,7.3139615,0.4070212
1550,0.13210234,3.2855139
1551,8.0591955,7.390675
1552,6.414963,4.246145
1553,0.63301814,3.0440361
1554,10.005494,1.9074278
1555,9.752391,1.575692
1556,4.7378817,14.468187
1557,6.256732,2.872456
1558,9.043578,0.5577531
1559,9.648506,0.33051252
1560,11.361174,-0.12304587
1561,1.7158663,12.27317
1562,10.974874,0.5711326
1563,6.326262,1.4604105
1564,6.489436,0.7902887
1565,5.526586,1.529562
1566,-3.6039732,-3.5451868
1567,-4.1934457,-4.6371546
1568,8.306743,-2.7961166
1569,4.710849,5.9139433
1570,11.222748,3.3341105
1571,-0.21968864,9.198081
1572,0.67855114,9.701305
1573,-4.1009803,4.859787
1574,3.1999881,7.881198
1575,1.1561666,5.737815
1576,4.2658477,5.0507936
1577,3.8446374,5.3262544
1578,-3.7786236,3.5579824
1579,-0.20259045,8.178256
1580,8.10418,-4.5533214
1581,1.2647667,5.994004
1582,-4.403445,5.205454
1583,-1.8871148,9.438527
1584,8.5306015,4.7431827
1585,-2.6388779,8.413839
1586,-3.822487,-4.0158634
1587,-2.1705108,8.382015
1588,6.150755,6.2566857
1589,8.152977,8.040154
1590,4.7787843,13.982205
1591,2.8267293,8.5793495
1592,5.8758287,3.5762084
1593,1.194585,5.6628366
1594,-3.079225,3.2705092
1595,-3.24024,0.973326
1596,1.2884225,2.9157934
1597,7.9195514,-5.750754
1598,7.525442,-1.9725657
1599,-2.713124,-0.60808086
1600,7.5066986,4.9943776
1601,7.8953695,-6.255743
1602,1.6093379,10.794033
1603,-1.2377825,5.053464
1604,5.5974436,3.1721087
1605,3.340832,6.4154
1606,-1.8511502,8.258018
1607,7.127183,-2.659218
1608,5.350581,2.0169888
1609,6.3719215,11.863444
1610,6.1670794,5.140556
1611,6.809041,-3.6926389
1612,7.446477,5.0699315
1613,3.006743,12.224432
1614,-0.96332335,1.5533074
1615,10.077944,2.074913
1616,7.9425197,3.5128162
1617,2.0233805,12.089331
1618,-3.1938713,5.5508776
1619,8.938834,3.4584658
1620,3.1807468,14.561564
1621,7.1808543,5.363628
1622,2.9178917,5.126315
1623,7.909337,-2.2705908
1624,0.54088783,7.572224
1625,7.1819706,-7.192712
1626,0.77366203,5.302037
1627,6.0139213,-4.994722
1628,5.5458508,2.006971
1629,10.275789,4.567072
1630,11.131087,-0.42962816
1631,2.995913,3.9202106
1632,7.6056128,-2.4444804
1633,8.195644,6.960925
1634,11.608921,2.1816506
1635,6.54666,3.8947704
1636,10.847324,1.3226715
1637,1.4582607,3.2833474
1638,-2.7673175,-3.25841
1639,-0.7044689,8.845832
1640,-2.9553537,-3.5089025
1641,7.609686,1.0139552
1642,5.9858527,10.465042
1643,8.4832735,-5.344015
1644,1.9640146,10.545149
1645,-2.476798,-3.1673467
1646,3.482345,9.594359
1647,12.06803,-0.041249633
1648,9.252013,-3.7414906
1649,-1.8300047,5.0536222
1650,3.1237159,9.124615
1651,-5.060388,3.9306161
1652,4.13703,6.0878263
1653,8.276028,-5.3450556
1654,6.365378,-1.4673814
1655,10.794068,1.7352037
1656,11.4637165,0.5076335
1657,6.30349,2.0864027
1658,6.2637625,-5.5901036
1659,-2.0496862,-0.9925622
1660,4.809586,13.0498705
1661,2.4378407,4.023174
1662,5.1812406,13.287257
1663,6.527726,-0.10359885
1664,6.1512923,11.688682
1665,2.149221,5.6445665
1666,4.165392,5.492007
1667,2.1779282,3.3396928
1668,5.0464516,9.403495
1669,7.250116,-7.484765
1670,7.4493685,5.620421
1671,6.7136164,0.022479527
1672,9.952261,0.9736173
1673,3.4841192,4.991922
1674,8.689098,-0.2590491
1675,6.548636,6.5642877
1676,11.791346,1.7543232
1677,-2.9345095,1.2784113
1678,5.8329496,9.492632
1679,3.7145634,7.4143763
1680,6.8529735,3.0930939
1681,2.3537548,7.624557
1682,-2.8157315,0.88718575
1683,-4.542909,4.431451
1684,1.8990062,10.556974
1685,6.5369315,1.6778667
1686,-2.787473,-2.1148305
1687,6.644341,0.779962
1688,11.78561,0.30058926
1689,6.3659153,8.393356
1690,6.8940353,4.6389794
1691,8.183636,9.300801
1692,1.3350623,10.610008
1693,7.1255016,4.6552997
1694,5.3881574,2.3107622
1695,8.191206,7.589766
1696,6.3693285,-3.280105
1697,0.67732733,2.7883656
1698,8.120132,-6.788767
1699,-5.2543263,6.363247
1700,11.251297,2.2675335
1701,-0.70713127,7.9164467
1702,12.697147,1.4408176
1703,3.236322,14.235675
1704,4.9700093,13.357825
1705,5.389837,2.902732
1706,7.6920104,-2.8599858
1707,8.320886,-0.1524337
1708,7.990446,6.752622
1709,2.6983676,11.166014
1710,8.321902,4.1405187
1711,10.90655,1.9324858
1712,-0.9827568,8.862182
1713,-3.6408195,-3.3024664
1714,9.924738,2.1933641
1715,9.654963,-0.7335977
1716,8.5568495,3.7025285
1717,4.1549335,4.2477164
1718,4.6193757,9.278461
1719,8.801531,9.720796
1720,-3.2153041,0.5964278
1721,0.16594326,8.720149
1722,1.3426038,9.0908785
1723,-1.5504458,1.0459666
1724,2.7163444,7.7843814
1725,2.0263634,7.7094274
1726,-3.3363733,-4.8354597
1727,2.9883294,13.581255
1728,6.533436,-1.8510681
1729,7.3205442,3.7843952
1730,5.583848,6.761946
1731,4.4226465,12.069241
1732,5.585815,4.1554556
1733,8.952999,2.5859342
1734,6.6647124,5.8933454
1735,-1.9933224,3.765305
1736,10.249586,4.6586795
1737,-2.0763462,-0.8217165
1738,-3.4392176,4.680222
1739,7.3985195,0.7901044
1740,8.927769,8.539685
1741,7.8175926,-1.2527466
1742,0.51658714,6.026217
1743,7.247647,10.018994
1744,6.4442034,-5.600145
1745,5.0273623,9.522289
1746,-3.7106326,-2.9495742
1747,-4.4541574,3.5859492
1748,5.135078,11.67137
1749,-5.0600777,6.349596
1750,5.71793,5.1298428
1751,8.7312155,3.7879303
1752,5.0312166,8.839214
1753,2.0437093,12.966047
1754,3.9519367,5.0551734
1755,-5.49953,6.4093184
1756,3.2632203,6.623305
1757,5.0398293,12.229738
1758,7.0189533,1.0733804
1759,6.01377,1.2867382
1760,-5.638287,5.1361294
1761,-0.8058627,1.3921833
1762,1.3958609,5.418195
1763,2.0480464,5.3900666
1764,-0.074165136,3.5175996
1765,5.584121,9.989358
1766,3.3779132,10.2946
1767,6.4759164,9.284468
1768,8.095926,-1.4394159
1769,2.2057307,2.944556
1770,1.9799242,7.1829047
1771,5.6761374,9.005582
1772,1.8472251,2.6383598
1773,9.883229,-0.29844436
1774,6.2637043,3.5534801
1775,-3.4341698,4.704016
1776,7.7703886,-6.4994874
1777,9.929153,-0.86378974
1778,1.6249293,3.0658946
1779,5.289496,13.405685
1780,-3.5224142,4.4925222
1781,0.8851694,8.506609
1782,5.575194,4.469895
1783,6.534722,-2.596574
1784,9.590728,2.676075
1785,6.848877,-6.480574
1786,2.1510477,10.591559
1787,-3.5111647,6.687002
1788,5.045705,13.301205
1789,-2.9665697,0.28422725
1790,6.0591826,12.152342
1791,7.4522223,-3.7578409
1792,7.0247126,0.8631038
1793,9.162572,-2.9546003
1794,0.7537831,6.4152355
1795,-3.2919931,2.6701286
1796,-4.995032,6.0580764
1797,0.7664197,2.9471188
1798,8.416347,-0.9563115
1799,10.562169,1.7822276
1800,3.9253957,13.012526
1801,0.23699506,2.8452408
1802,-2.6857998,1.3314666
1803,1.8539897,3.561603
1804,2.329194,11.7395735
1805,6.933624,-4.8355985
1806,3.2414296,11.633339
1807,-4.5897813,5.7276073
1808,6.1204405,-0.20025757
1809,7.6458507,-0.571627
1810,7.9126716,8.7475395
1811,2.3238275,12.370171
1812,5.563096,7.170596
1813,2.8709931,10.672552
1814,8.937702,-4.696413
1815,-1.3869393,0.9249551
1816,9.271604,-4.2955947
1817,5.912823,11.688249
1818,4.393894,7.950498
1819,4.7865553,6.1600876
1820,0.055949662,3.0888364
1821,10.452316,2.4134912
1822,6.1065273,7.4146886
1823,1.663769,6.4353566
1824,6.3383985,-5.771335
1825,10.891171,2.5445936
1826,-1.4313376,8.318314
1827,6.5012064,11.144074
1828,12.081311,1.0146571
1829,1.8253963,13.896421
1830,-3.5617468,-3.4625437
1831,7.099531,-6.540517
1832,12.067152,2.200963
1833,-2.498465,-2.7916589
1834,4.1953516,13.408519
1835,7.0046043,4.1531906
1836,1.6549809,7.4544044
1837,-3.853122,4.664727
1838,3.2407281,6.9532514
1839,3.100919,4.1205535
1840,-0.6901252,0.9717596
1841,5.4969954,11.691617
1842,-3.5117397,6.6698537
1843,10.693339,0.7896823
1844,7.7162294,-3.0041573
1845,1.4753789,10.037537
1846,1.431354,3.221308
1847,7.230702,0.7888777
1848,4.723525,4.372926
1849,7.2287974,-4.5577745
1850,4.239744,12.801929
1851,6.319531,0.6690833
1852,3.9356368,11.555854
1853,9.503868,2.085118
1854,-1.6724049,9.405133
1855,0.23601271,3.4259512
1856,7.758496,-3.9026914
1857,1.6450049,7.091846
1858,1.6569256,13.197711
1859,3.5215077,6.334228
1860,5.4656787,3.6403565
1861,1.5984508,5.9836245
1862,8.619043,4.3877892
1863,2.6370223,6.1692605
1864,6.4852757,-1.812026
1865,5.5263257,3.7990582
1866,6.5544233,2.4464872
1867,5.1321907,9.164113
1868,8.712273,7.8993406
1869,-2.5114932,3.1828876
1870,-4.1690326,6.9478874
1871,5.888094,2.80361
1872,7.8269854,0.71900946
1873,0.83324355,9.276415
1874,-0.59683853,3.6826117
1875,1.8955498,3.2779415
1876,4.605882,11.711087
1877,3.614863,14.642525
1878,-1.274218,5.7407184
1879,8.6371,4.3101115
1880,-1.8863082,9.303384
1881,11.150815,2.4571404
1882,8.814139,8.445825
1883,7.0557513,-5.9947677
1884,5.4257503,10.630024
1885,1.53179,10.783276
1886,7.7878623,3.8887599
1887,7.2904325,4.268604
1888,-2.4747396,3.1923704
1889,2.5872498,3.1773753
1890,7.7523603,-7.1750774
1891,0.072347775,5.665218
1892,9.271447,-4.1233263
1893,5.282128,4.238141
1894,0.37213284,6.9523325
1895,6.413605,-3.4666502
1896,3.4021533,4.8266597
1897,-3.7210927,4.9998207
1898,7.2192183,5.7700763
1899,3.4825392,14.122206
1900,0.5077205,5.365016
1901,3.2137332,12.044824
1902,-1.5084867,0.012490778
1903,5.0153103,5.305532
1904,4.0605,4.9497013
1905,2.749317,10.164045
1906,7.5249305,10.065825
1907,0.20327495,6.509022
1908,-2.1999507,4.462614
1909,-5.15616,4.6270356
1910,-3.820621,3.6240168
1911,5.7428055,8.422774
1912,3.658096,6.2672405
1913,4.6962585,6.7512774
1914,6.4420304,-2.0667505
1915,4.0536613,10.974475
1916,-0.34573233,6.0578704
1917,7.7467265,3.9440162
1918,4.0318727,5.7960896
1919,6.32553,10.435234
1920,9.590219,1.6179518
1921,-4.444853,6.9759674
1922,6.0504537,0.39351398
1923,-4.9321194,5.2078977
1924,5.3515167,8.205365
1925,5.8786197,9.596267
1926,10.3559065,1.0683827
1927,5.9362826,-3.9317987
1928,3.975926,3.6249487
1929,-2.2091694,0.68132144
1930,7.815203,10.042609
1931,2.8262117,8.070406
1932,2.9566348,10.440038
1933,5.6523333,0.70868945
1934,7.2489457,10.1289425
1935,5.9671626,0.49542195
1936,-0.87191445,7.418
1937,-3.1070042,3.7845025
1938,2.7035985,13.877871
1939,6.2639565,11.476814
1940,8.023684,-0.9656287
1941,-4.4116583,4.326818
1942,5.9884953,4.581763
1943,-2.6353028,0.72276634
1944,-3.1311102,3.0669358
1945,5.7668257,9.00593
1946,-2.5799541,1.5618215
1947,-1.2701526,9.551956
1948,5.1481996,4.3690343
1949,-4.6472564,5.6473103
1950,5.968,8.986115
1951,-2.762289,4.6854615
1952,-2.4464753,1.8035343
1953,4.286146,6.279671
1954,9.166877,-1.043114
1955,7.241359,-7.561939
1956,3.6416214,12.39287
1957,4.7321234,9.558616
1958,1.6757629,10.092094
1959,4.098643,13.953111
1960,6.4454684,0.8910365
1961,7.0419416,6.992171
1962,2.6489794,9.1950865
1963,2.6244688,3.1458366
1964,4.7189965,13.778236
1965,1.3648939,10.235614
1966,-2.655636,8.901502
1967,-2.7149284,-4.229023
1968,6.045734,-4.152415
1969,8.037067,-0.42968595
1970,6.023286,5.4353566
1971,8.430111,6.832745
1972,-5.4218235,5.8032646
1973,4.429323,11.864971
1974,-1.0258582,0.9572943
1975,5.3514156,12.825445
1976,-0.05579526,7.483163
1977,4.0167046,6.9533825
1978,7.1362915,6.617901
1979,7.9169087,5.9884014
1980,6.136697,-2.2348905
1981,9.041452,3.330298
1982,11.132227,2.9419744
1983,6.1327095,-5.310748
1984,-1.4645791,8.631852
1985,1.685356,5.8452034
1986,9.12814,-3.1301675
1987,-3.4777737,-3.6895018
1988,-1.0164936,8.878516
1989,-0.6146816,9.028905
1990,-0.9441572,6.828863
1991,-2.9896252,-4.878408
1992,-1.2147459,6.9271297
1993,-3.9114351,5.549829
1994,8.920741,-0.23679084
